Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
15a29e32b99383439f82addadcbb8db107a9204b,4ea76937237d234148f31343797e28d4616f50891cb565129299236d6404d4427e7b23f376f58a84e51bf05a2755080f45c6b464037703e2efb17443357f732e,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,6.0,0.0,,,34.0,34.0,30.0,3.0,0.0,0.0,33.5,Credit Card,Sun Taxi,41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
14685350637c68c3eb7cb6995d11f0bf42b17144,7460d7f323c633150b08d9fb110001eb3189c31e74a91504162218e65769e070fb4ccb70ebccfbd7d66034a34e94f2826b0adaedb80a4a15f23353588c0bd5bf,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,720.0,0.5,,,71.0,33.0,24.25,0.0,0.0,0.0,24.25,Unknown,Taxi Affiliation Services,41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
1394b9f90143b6d2e98e3d2670aeb43719b92fea,7e179f8ef66ae99ec2d1ec89224e0b7ee5469fe5627f6dc2e8b9f1843e432dc471d29f9c22edef4dcc3d22060f4818321e988f698797827307339a0953b30ed4,01/01/2023 12:30:00 AM,01/01/2023 01:30:00 AM,2912.0,6.68,,,6.0,8.0,26.75,0.0,0.0,20.5,47.25,Prcard,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
11912fa6f175b9651c0908cd93e73dcddb559ac3,ef63da921ed08ceb44e590dbb76b0505f1300167c248767a08c80eddfdc79a5c4e4bf74abe29c17f2963c5555d0d5b27add5fe1a8b99ca06c85698745c8ce4e4,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,896.0,3.36,,,32.0,8.0,13.97,30.0,0.0,0.0,43.97,Mobile,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
15c937a8141e8ff1748e6275d620a50f61c5da72,c3ebfce9cb4f64d18d29e3e416e9f64dfe671eb8226d44719da28eff8fb2204be6684d86097d4ebc3eb951e8e21977035ecbcc5d96bce6105af21c56d794322a,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,405.0,0.98,,,8.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
1d8be7116dd10a48f513627a3f85e40de7bb064d,7ff3ea8c15d902e432f0f3ca3aab1d5f20bff4c4fedfb5f405d8d1938b0c99cb713ec7e5986fce6f511509c8ad109edf9fb0126f2d47e596a9c0854d0bbca603,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,420.0,1.8,,,1.0,2.0,7.75,0.0,0.0,0.0,7.75,Credit Card,Taxi Affiliation Services,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
1ba7d99ae7e433045b684d3b9f10e31ce0e8ccc1,847076f3aaf08919449cd4e0c0abbd6a1ad91379db305bb47f65d2fe96cfa2f15ad3b8a0bc477ce2639a63a332dbc1945620f71d41360a4880782c5291871099,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1205.0,8.84,,,56.0,,21.18,6.61,0.0,0.0,27.79,Mobile,Chicago Independents,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),,,
243c79c1b221b61d46960efb8589a0fc6c720837,18332569daad955f48c8d965fe85ef855858a72ae12e21b7bf176ccc9bfede27311ae84c604c8dba0f1d22c290ad9f78856d2d0d1ef172f0402c9fa31fb8204d,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,830.0,1.02,,,32.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,Chicago Independents,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
25835df3b1ed5e493254f76798cbf015510d6bc2,1faf8b812afc33b1e1a4f600e67a5a33f13ee8dd8ebf75922e70ffa1085bb6670ed097a30f9b15004f88b4fbee1efc9c029ffdd0d8712e0409469b7c799e433b,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1847.0,1.55,17031081500.0,17031839100.0,8.0,32.0,14.5,0.0,0.0,1.0,15.5,Cash,5 Star Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
211cb34fc9f14415e69e0617671d05cb159b570e,91a036e3de3c1f459f2664801ea9388870751ae14e196e5be1caa84093318244f75aad0dbecdb8f5f6d2fb9ceec9c03c57acb5309769a88c68d06a49b157dae8,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,220.0,0.87,17031833000.0,17031833000.0,28.0,28.0,11.0,1.33,0.0,0.0,12.33,Mobile,City Service,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
2176996e6da29e76882bdea63116eaf8a59d9783,fb0ce19e30e712c77c57cfdb6ef729c2d2ad73225d9ec3b541ddab78f8a281a073a93fd94232bb4c2397cade115fb3727045daeb602fcefd00df53cf6da9d563,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,642.0,1.0,,,8.0,8.0,7.5,0.0,0.0,2.0,9.5,Cash,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
2622fbd6d7609fa1285be6ad7180366c6c651266,6c6606251e8d2b1609f34d755bf884c4d972ab44b47bd75faa7e533a102e1cc2eed88f9d8d25cda28aaf89c678a3b2d17640c226cbb20375fd3f79685b719945,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,759.0,0.0,,,8.0,6.0,11.0,1.37,0.0,0.0,12.37,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
273222259352d30f541bc63717c9fc202a1d68fb,7ff3ea8c15d902e432f0f3ca3aab1d5f20bff4c4fedfb5f405d8d1938b0c99cb713ec7e5986fce6f511509c8ad109edf9fb0126f2d47e596a9c0854d0bbca603,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,180.0,0.8,,,77.0,1.0,5.0,2.0,0.0,0.0,7.0,Credit Card,Taxi Affiliation Services,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
2f9f1fbdc09e31391e297d1febe9c217a82d473a,7274daf07dd4da878465e03ee2f72165d7e044bcde1c2c0c6ae74a0cc1626b8f4bbf895d70b18d522bc2be82dd058ea0a35e9105b3aed6dd912916bd170981d9,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,368.0,0.0,,,5.0,7.0,11.0,2.7,0.0,0.0,13.7,Mobile,Flash Cab,41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
2cf72c4ffd647bee09c2ed0821d4d767c028c88d,761c412c111c44c4debfc341d4ace84fa277e99c004cddaffb624c0f860444c0902f3dc7c208b0b9c7a98165cdfe53c0c5ac2560fea50a4e52aeb048b3cc6242,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,697.0,4.24,,,6.0,7.0,14.14,3.0,0.0,0.0,17.14,Mobile,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
2cddc3de2e122d8c00bb120f8dc11a83baaa8cb8,bb4e75d3065311c33024a434640731c43fd2cf9e4482eb9e17cbf9f0ff0ed005455ffe22797df66b7467489a738e7be52c5983e16615b31c7c1d6af3ee0eb965,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,300.0,0.0,,,8.0,8.0,5.5,1.8,0.0,1.0,8.3,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
2bdbdeba5400bb4854663c7bb1fdeef5bd5e9d8b,7e179f8ef66ae99ec2d1ec89224e0b7ee5469fe5627f6dc2e8b9f1843e432dc471d29f9c22edef4dcc3d22060f4818321e988f698797827307339a0953b30ed4,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,384.0,1.82,,,3.0,6.0,7.75,0.0,0.0,4.5,12.25,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
2cf6bfa089758ff3ca8a30a32f30fab1c6e59169,cdf53c112ed6bd1710f48ad3c3f6fe3001d9539732fb243ba5e33d6193c5484b9a77ffa37e430c7deae1da85753fbcc16e37882d0103efeb75fa889c61237015,01/01/2023 12:30:00 AM,01/01/2023 01:30:00 AM,3986.0,10.57,,,33.0,77.0,41.25,0.0,0.0,0.0,41.25,Cash,City Service,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
2ece4f2a1129cf4447fe85f300b29119ba9f9895,5f9b8ebe05b8a28245cdc7b2c203aa8997bd86c7d87b05ced10faba715b760bbc484f3cb5f219abad87a2077054c1aeb1fcaacf348d9c9a60a82b0cacf67d00b,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1270.0,0.0,,,32.0,6.0,17.87,4.46,0.0,0.0,22.33,Mobile,5 Star Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
2d7760515079c14b2403c09083720b99e7c2055c,e8b60c43eaaae4c1bad2c23e45e93ad77c1e85d3a2f13d15a8ccaf2356d362920ab210c276a4cc794a29a4b7a2d38a2d095ab2554425339a57d7e2421cfeb0e6,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1719.0,0.56,17031081500.0,17031081700.0,8.0,8.0,12.75,0.0,0.0,0.5,13.25,Cash,Sun Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
346db39db4174b73160c232edf331921b3df5b4f,1d8661cf286a18a5105e132056c2aadf0b81a551e440fe24a277bd7788b745781717403d591c77238dee781850e9d9ca17c5afb07b61cf15569d98ff41caf179,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1233.0,7.44,,,3.0,8.0,19.77,24.42,0.0,0.0,44.19,Mobile,Chicago Independents,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
36bd4f6b9e462f582b1d368293433c707c8f6fa6,697ada6eb0299a4956ac3305adc75c5b45342ae7c7cd7fb3b1da8509193a5557f4c95197847331cf9e13b68014933a5b93701b48d01af85c3f14bad553495da1,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,180.0,0.4,,,32.0,32.0,4.5,0.05,0.0,0.0,4.55,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
3055041674cb77b379dde38c4bf7954d7016b650,f98ae5e71fdda8806710af321dce58002146886c013f411be2cd336e0c224e78ed85626eeee462f0d1f5e6b29a030514b95f7b1b8ca59888a10b52dfe55ddf99,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,248.0,0.85,17031839100.0,17031280100.0,32.0,28.0,5.5,0.0,0.0,0.0,6.0,Credit Card,Globe Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
3053ff92081f71c0f0c04c1c3d077f3bcf0bbd99,c4a594a1f522860a7f91aca9a3cccbef723a1178f1fde92ea31bdb1fae73aa7b96e17e25603e962dc3081c1368d353502ecb5de1b0f2ad25cc0169aa07310f3d,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1062.0,3.87,,,6.0,8.0,11.82,1.58,1.0,0.0,14.4,Mobile,Globe Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3b5e2ffbad2ff5e47847b2505afa8eb286403248,f98ae5e71fdda8806710af321dce58002146886c013f411be2cd336e0c224e78ed85626eeee462f0d1f5e6b29a030514b95f7b1b8ca59888a10b52dfe55ddf99,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,214.0,0.14,17031839100.0,17031839100.0,32.0,32.0,4.5,0.0,0.0,0.0,4.5,Cash,Globe Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3fa39fae2ab75eadc3d7a59727b4b137270cf1f9,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,526.0,2.89,,,28.0,8.0,11.07,2.07,0.0,0.0,13.14,Mobile,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
38819c4ff37f0ac6c8b8d6394ce0aeb4f44fe164,76609c99b0c7d57072a304ebadd5690efc93c6d9f745d8662c345c04d75c68707c446892b1d935dfd227066581c956e2164b6910ee4c1b8f808e9bebf0e6de80,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,871.0,11.8,,,44.0,8.0,30.25,0.0,0.0,0.0,30.25,Prcard,City Service,41.740205756,-87.615969523,POINT (-87.6159695226 41.7402057565),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3f9d8a1f5014085210f8f3a73f30aef4c63d38c5,a8107c5481ea5eed4d6fa93cd1648f3f69c6822a6fff49ffd923bb75143c36a7f99d7a4af12ec68d9a85591a64671de48d14ba70d22501698b01747effc01cb1,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,744.0,2.95,17031241500.0,17031080100.0,24.0,8.0,13.79,3.44,0.0,0.0,17.23,Mobile,Chicago Independents,41.908378669,-87.670945075,POINT (-87.6709450752 41.9083786693),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
3e5681e828f0e214f5f1429b8d04419e9e5244ca,2e7f98f477c93ec4c458c0f46cad563cc83e813d5ebc0dc2b60c2fb8907ff808ff6b033d283097aea82bff81f2e1d8a0494154963acca3df2bde798570693440,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,811.0,1.54,17031833000.0,17031081500.0,28.0,8.0,11.0,2.69,0.0,0.0,13.69,Mobile,Sun Taxi,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
398c1f46c9567a82c285ba69627af2aa71f0615c,992641c74ae28a22b5d72e1f9fcc89ebda221b88c7bb03db9d914a7bba1ae11601c36b633ed91cfe2283f8baeb56f8fd6bfacbb5884bf1681759d0a2375a5c47,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,725.0,0.0,,,6.0,8.0,12.78,0.0,0.0,0.0,12.78,Mobile,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3d3af37bd5f5aaadf71286ecfa3618fdcc1a0325,1a6d17595bc577385346e034ecbe0994d8f207d47d5b4c6f9fee70a1d4f37417db300370d59596dc2dd0bda2e35794bcdfd1bbead90d84a44aedd978ed269944,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1511.0,0.0,17031081700.0,17031320100.0,8.0,32.0,11.0,1.33,0.0,0.0,12.33,Mobile,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3e610bfd6c8098b8e86b6c0db9f092a873082013,e1aff5afebc38449dafb6f180ceb9f5dc86cf771aeffec64996e2033d39bdc672381805a199c1e2c088e4acada9b976e703f7736baafa2da9bfe927a4b031277,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,697.0,3.54,,,3.0,1.0,13.1,1.64,0.0,0.0,14.74,Mobile,Chicago Independents,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
476442d08db6fa6b5a5b82116cc508ffb189020a,c3fe9312c9722befcf39d581225faa3d8dfae24c783c7443d360a6ffd567782720616e61ad54176b81d68a5611199c2fa710d69cc8427bc3d9d08bd8f9bab052,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,467.0,1.4,,,6.0,7.0,11.0,1.0,0.0,0.0,12.0,Mobile,City Service,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
45414be1fabc5415bedfc3ffd913d04544d8a5e7,756721b3418247472431e2bd1022cc8ce0806af1b6b7dfeb3927318f86819fc67bf385b5829a0f13e006d05aed02020e7c1801204414d5eadf17b3e2ce71ce14,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,584.0,0.61,17031081100.0,17031081100.0,8.0,8.0,6.75,0.0,0.0,0.0,6.75,Cash,Medallion Leasin,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
43a1189366f2e52b94acbff9c9aa27407acd6aa5,0cbf5c0f6aca3628d77c7b6fe89715757ed402a70b0f8b546f175f2f0f8b051cbf2586f93f658f5b91675cbcec559ff886c7b477bf25fbc1f32c4e252f3f3435,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1786.0,5.0,,,8.0,6.0,19.31,6.02,0.0,0.0,25.33,Mobile,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
47b1321e6ae14d50a3bdca25e7d1da3aeb99aa67,b4ac2893286a7c3a55df851a3732ea65d7fb82e1da7a19f728a71651761babfd88544152301073319650be263fd4e1aabc072601e6f452daf22ceb764f8d70d5,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,962.0,3.5,,,8.0,7.0,13.22,2.0,0.0,0.0,15.22,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
49eba7d7547231a6e0e91784d2a50a50cf840c9f,847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,840.0,5.0,,,8.0,3.0,15.25,50.0,0.0,2.0,67.25,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
4a75d2608a415c853b9534b73e31a9c4c8bca1b6,e637e1afe0dab0e2d04c635335602caf1045d43e3741c21eaea2a3507318a6a054a2ed9eb0a60db6bfd31b749a6fce3994639813662c25cf663ed4614cab4ec0,01/01/2023 12:30:00 AM,01/01/2023 01:30:00 AM,3360.0,0.0,,,1.0,1.0,4.75,0.0,0.0,0.0,4.75,Cash,Taxi Affiliation Services,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
488cb4cdbdd950c54669fce19cb065e88d41fb3e,3767536e5623ed437fc50a5f0dc6be0167a94654b789b1c2d97ddf6cf07c49e40acfc0b6f57a9a064ebb87d95ec78527ed7ebadd68f53d0f4909562e1c70a8a7,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,404.0,1.05,17031839100.0,17031320100.0,32.0,32.0,11.0,2.67,0.0,0.0,13.67,Mobile,City Service,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4868383c1e2f0df29e2191d46ddd6cdd320c9448,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1582.0,8.55,,,3.0,28.0,24.75,0.0,0.0,0.0,25.25,Credit Card,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
4a03dec6456a38325701d79d8beb79c94b06060a,24d4c5e51d147aecbb7c4a1ad70c38dbc05c7b4485f6de4b41fee5ea270228859c19c4160b101df87b889acc5cc7ab49b5e0491676026518677d34ea81f76591,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1842.0,7.12,,,6.0,32.0,22.52,2.81,0.0,0.0,25.33,Mobile,Taxicab Insurance Agency Llc,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
4a904542fdae22063a60eeec8d3ba543d69ad51f,03e900bfb7d3c874219b5768436d3145def4dbce8a7c9e55f4af45acb81bf2d4399cf700e4d42f91a9823f0060cfbc33754bc639e9f8e21ab7195ec74440fc7b,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1101.0,3.59,17031081800.0,17031062000.0,8.0,6.0,14.46,2.0,0.0,0.0,16.46,Mobile,Medallion Leasin,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185)
54e32b52d26a5120cc3a56c4c17590463b3a7d52,a9ee5e97ba7efef90f445edbd32726cbbc44fd4fd47bc5ef858403ed8dfd7a5b6193145ff5a4ee0d0142a6810518e0498d822062f3aa3052c20b09e0952e3d6d,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,548.0,1.79,,,4.0,16.0,11.0,2.67,0.0,0.0,13.67,Mobile,Blue Ribbon Taxi Association,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
512a86485cc8d524d11dd10ab9b0c4b24d4284cb,51d13e9ec1a04be36d87a3746e0e4f8c68ca5ed59e6f7af9b137af2d622f0d6bb6a4d3534788bd879e6841ba52d9b8efd7d1771a6a416cd441d1640987b63ec3,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,36.0,0.0,,,8.0,8.0,10.0,3.0,0.0,0.0,13.5,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
56372a9031c7c078b208aae7879bfbd535d5b3a0,2aae2633044e6bb278458fd9496d6ceb42b42983f0246234c2208ae1614a8631f23d0d12d761a2878253e08da5050718caea3c76c69a2bd04734f1917cfb12e1,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,983.0,5.11,,,3.0,7.0,16.5,0.0,0.0,1.0,17.5,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
52552ab45c5ca97edc2175d7513a3bdaba4ffeac,ed7090d32800eec667900e884a935a298e55efaaaea9d66f2753858efee1178aeb3a874b413c4db7adf5e5c748efbe41682d4625acd9d540ca7e8983c8380b5b,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,382.0,1.5,17031081201.0,17031081800.0,8.0,8.0,7.5,3.0,0.0,1.0,12.0,Credit Card,City Service,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
51f132b6714d806a14284236eb2554633ead93cc,e87a78f14c8e468aaf2e79d9eed5a705b97780fb5f90a5b0e7de7c1190829d84c1e802f2bb53756a13528808df092e5ddb38ff42fdb23587782dbf5c0ab56133,01/01/2023 12:30:00 AM,01/01/2023 01:15:00 AM,2623.0,0.79,,,8.0,8.0,17.75,0.0,0.0,1.0,18.75,Cash,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
546fb1480e66dc8cdad9d4022e788d6923aa79ed,362450283e701d42253081f8ef4ebb93739781c70689958f9d11aced3acd7587aa500d3fb5e93217934cb1fb88cb0c1d5ac08f9f395fc0223191f5bfd6afffab,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,873.0,1.57,,,32.0,28.0,9.5,0.0,0.0,1.0,10.5,Cash,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
5e961012cd53411c75403b7910fcbb5575b25112,1768c6bcff09706e1ee0a66b2053afe14107881e986f2ee78d34322406897ddd23f86fe4c618a63ae71d541ff75d9fd316fe32a8bb7da1746ac85099316046d7,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,763.0,1.01,,,32.0,8.0,7.75,2.0,0.0,1.0,11.25,Credit Card,Sun Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
5f6aba9f5c7f0c4a1a49cb9b25552eef22783b3b,dd38b7cebd5414ae2b17595c68048ff8745c5147487c6c21819daf489517055192acf8e79b37a52b929601021940f63b5fcae96aa07346acff8bc4298fdc9be6,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1320.0,10.6,,,28.0,69.0,29.0,0.0,0.0,0.0,29.0,Unknown,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988)
5a3e06f11aa2f2e9d339c8e82913b016bb77463b,1ba56b296b0d930b10a926807d5c67ff0f2ff5005dfb0323a9e601ab36e969e1aa641cd601b39b0eba1568d2a3ae8555029c8444f78f710be46b66a5bb2cf690,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,1097.0,4.45,,,8.0,7.0,14.52,5.0,0.0,0.0,19.52,Mobile,Star North Taxi Management Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
5c005d6e833ab24257fce69283ae3591298f667e,3c07027096c12ad3f6cc84a0914cd2d14546a3662141a19f9b9b2d52d03eaead3b147811b520d04d2e22ab9c78993f1be64e7b3974caf0d111423dc84b953489,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,974.0,5.97,,,8.0,21.0,19.5,4.87,0.0,0.0,24.37,Mobile,Chicago Independents,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.938666196,-87.711210593,POINT (-87.7112105933 41.9386661962)
